Ind1Name,Dim1Name,Dim1Value,Dim2Name,Dim2Value,Date ,Count
Respiratory,Citywide,Citywide,Age Group,All age groups,3/16/17,"1,251"
Respiratory,Citywide,Citywide,Age Group,All age groups,3/17/17,"1,244"
Respiratory,Citywide,Citywide,Age Group,All age groups,3/18/17,"1,100"
Respiratory,Citywide,Citywide,Age Group,All age groups,3/19/17,"1,102"
Respiratory,Citywide,Citywide,Age Group,All age groups,3/20/17,"1,535"
Respiratory,Citywide,Citywide,Age Group,All age groups,3/21/17,"1,358"
Respiratory,Citywide,Citywide,Age Group,All age groups,3/22/17,"1,200"
Respiratory,Citywide,Citywide,Age Group,All age groups,3/23/17,"1,207"
Respiratory,Citywide,Citywide,Age Group,All age groups,3/24/17,"1,196"
Respiratory,Citywide,Citywide,Age Group,All age groups,3/25/17,"1,127"
Respiratory,Citywide,Citywide,Age Group,All age groups,3/26/17,"1,154"
Respiratory,Citywide,Citywide,Age Group,All age groups,3/27/17,"1,631"
Respiratory,Citywide,Citywide,Age Group,All age groups,3/28/17,"1,404"
Respiratory,Citywide,Citywide,Age Group,All age groups,3/29/17,"1,394"
Respiratory,Citywide,Citywide,Age Group,All age groups,3/30/17,"1,323"
Respiratory,Citywide,Citywide,Age Group,All age groups,3/31/17,"1,121"
Respiratory,Citywide,Citywide,Age Group,All age groups,4/1/17,"1,117"
Respiratory,Citywide,Citywide,Age Group,All age groups,4/2/17,"1,242"
Respiratory,Citywide,Citywide,Age Group,All age groups,4/3/17,"1,573"
Respiratory,Citywide,Citywide,Age Group,All age groups,4/4/17,"1,515"
Respiratory,Citywide,Citywide,Age Group,All age groups,4/5/17,"1,369"
Respiratory,Citywide,Citywide,Age Group,All age groups,4/6/17,"1,277"
Respiratory,Citywide,Citywide,Age Group,All age groups,4/7/17,"1,374"
Respiratory,Citywide,Citywide,Age Group,All age groups,4/8/17,"1,202"
Respiratory,Citywide,Citywide,Age Group,All age groups,4/9/17,"1,175"
Respiratory,Citywide,Citywide,Age Group,All age groups,4/10/17,"1,453"
Respiratory,Citywide,Citywide,Age Group,All age groups,4/11/17,"1,322"
Respiratory,Citywide,Citywide,Age Group,All age groups,4/12/17,"1,285"
Respiratory,Citywide,Citywide,Age Group,All age groups,4/13/17,"1,268"
Respiratory,Citywide,Citywide,Age Group,All age groups,4/14/17,"1,159"
Respiratory,Citywide,Citywide,Age Group,All age groups,4/15/17,"1,178"
Respiratory,Citywide,Citywide,Age Group,All age groups,4/16/17,"1,159"
Respiratory,Citywide,Citywide,Age Group,All age groups,4/17/17,"1,450"
Respiratory,Citywide,Citywide,Age Group,All age groups,4/18/17,"1,193"
Respiratory,Citywide,Citywide,Age Group,All age groups,4/19/17,"1,270"
Respiratory,Citywide,Citywide,Age Group,All age groups,4/20/17,"1,265"
Respiratory,Citywide,Citywide,Age Group,All age groups,4/21/17,"1,140"
Respiratory,Citywide,Citywide,Age Group,All age groups,4/22/17,"1,051"
Respiratory,Citywide,Citywide,Age Group,All age groups,4/23/17,"1,078"
Respiratory,Citywide,Citywide,Age Group,All age groups,4/24/17,"1,320"
Respiratory,Citywide,Citywide,Age Group,All age groups,4/25/17,"1,224"
Respiratory,Citywide,Citywide,Age Group,All age groups,4/26/17,"1,204"
Respiratory,Citywide,Citywide,Age Group,All age groups,4/27/17,"1,190"
Respiratory,Citywide,Citywide,Age Group,All age groups,4/28/17,"1,081"
Respiratory,Citywide,Citywide,Age Group,All age groups,4/29/17,"1,072"
Respiratory,Citywide,Citywide,Age Group,All age groups,4/30/17,"1,099"
Respiratory,Citywide,Citywide,Age Group,All age groups,5/1/17,"1,419"
Respiratory,Citywide,Citywide,Age Group,All age groups,5/2/17,"1,201"
Respiratory,Citywide,Citywide,Age Group,All age groups,5/3/17,"1,207"
Respiratory,Citywide,Citywide,Age Group,All age groups,5/4/17,"1,234"
Respiratory,Citywide,Citywide,Age Group,All age groups,5/5/17,"1,199"
Respiratory,Citywide,Citywide,Age Group,All age groups,5/6/17,"1,120"
Respiratory,Citywide,Citywide,Age Group,All age groups,5/7/17,"1,165"
Respiratory,Citywide,Citywide,Age Group,All age groups,5/8/17,"1,525"
Respiratory,Citywide,Citywide,Age Group,All age groups,5/9/17,"1,426"
Respiratory,Citywide,Citywide,Age Group,All age groups,5/10/17,"1,351"
Respiratory,Citywide,Citywide,Age Group,All age groups,5/11/17,"1,267"
Respiratory,Citywide,Citywide,Age Group,All age groups,5/12/17,"1,189"
Respiratory,Citywide,Citywide,Age Group,All age groups,5/13/17,"1,016"
Respiratory,Citywide,Citywide,Age Group,All age groups,5/14/17,"1,060"
Respiratory,Citywide,Citywide,Age Group,All age groups,5/15/17,"1,580"
Respiratory,Citywide,Citywide,Age Group,All age groups,5/16/17,"1,385"
Respiratory,Citywide,Citywide,Age Group,All age groups,5/17/17,"1,309"
Respiratory,Citywide,Citywide,Age Group,All age groups,5/18/17,"1,285"
Respiratory,Citywide,Citywide,Age Group,All age groups,5/19/17,"1,211"
Respiratory,Citywide,Citywide,Age Group,All age groups,5/20/17,"1,020"
Respiratory,Citywide,Citywide,Age Group,All age groups,5/21/17,"1,131"
Respiratory,Citywide,Citywide,Age Group,All age groups,5/22/17,"1,455"
Respiratory,Citywide,Citywide,Age Group,All age groups,5/23/17,"1,264"
Respiratory,Citywide,Citywide,Age Group,All age groups,5/24/17,"1,206"
Respiratory,Citywide,Citywide,Age Group,All age groups,5/25/17,"1,166"
Respiratory,Citywide,Citywide,Age Group,All age groups,5/26/17,"1,193"
Respiratory,Citywide,Citywide,Age Group,All age groups,5/27/17,"1,086"
Respiratory,Citywide,Citywide,Age Group,All age groups,5/28/17,"1,075"
Respiratory,Citywide,Citywide,Age Group,All age groups,5/29/17,"1,235"
Respiratory,Citywide,Citywide,Age Group,All age groups,5/30/17,"1,328"
Respiratory,Citywide,Citywide,Age Group,All age groups,5/31/17,"1,268"
Respiratory,Citywide,Citywide,Age Group,All age groups,6/1/17,"1,125"
Respiratory,Citywide,Citywide,Age Group,All age groups,6/2/17,"1,147"
Respiratory,Citywide,Citywide,Age Group,All age groups,6/3/17,"1,080"
Respiratory,Citywide,Citywide,Age Group,All age groups,6/4/17,"1,062"
Respiratory,Citywide,Citywide,Age Group,All age groups,6/5/17,"1,463"
Respiratory,Citywide,Citywide,Age Group,All age groups,6/6/17,"1,267"
Respiratory,Citywide,Citywide,Age Group,All age groups,6/7/17,"1,107"
Respiratory,Citywide,Citywide,Age Group,All age groups,6/8/17,981
Respiratory,Citywide,Citywide,Age Group,All age groups,6/9/17,"1,096"
Respiratory,Citywide,Citywide,Age Group,All age groups,6/10/17,918
Respiratory,Citywide,Citywide,Age Group,All age groups,6/11/17,"1,066"
Respiratory,Citywide,Citywide,Age Group,All age groups,6/12/17,"1,219"
Respiratory,Citywide,Citywide,Age Group,All age groups,6/13/17,"1,164"
Respiratory,Citywide,Citywide,Age Group,All age groups,6/14/17,"1,083"
Respiratory,Citywide,Citywide,Age Group,All age groups,6/15/17,"1,010"
Respiratory,Citywide,Citywide,Age Group,All age groups,6/16/17,"1,078"
Respiratory,Citywide,Citywide,Age Group,All age groups,6/17/17,948
Respiratory,Citywide,Citywide,Age Group,All age groups,6/18/17,936
Respiratory,Citywide,Citywide,Age Group,All age groups,6/19/17,"1,202"
Respiratory,Citywide,Citywide,Age Group,All age groups,6/20/17,"1,038"
Respiratory,Citywide,Citywide,Age Group,All age groups,6/21/17,"1,000"
Respiratory,Citywide,Citywide,Age Group,All age groups,6/22/17,874
Respiratory,Citywide,Citywide,Age Group,All age groups,6/23/17,"1,016"
Respiratory,Citywide,Citywide,Age Group,All age groups,6/24/17,838
Respiratory,Citywide,Citywide,Age Group,All age groups,6/25/17,883
Respiratory,Citywide,Citywide,Age Group,All age groups,6/26/17,"1,040"
Respiratory,Citywide,Citywide,Age Group,All age groups,6/27/17,"1,054"
Respiratory,Citywide,Citywide,Age Group,All age groups,6/28/17,979
Respiratory,Citywide,Citywide,Age Group,All age groups,6/29/17,916
Respiratory,Citywide,Citywide,Age Group,All age groups,6/30/17,951
Respiratory,Citywide,Citywide,Age Group,All age groups,7/1/17,838
Respiratory,Citywide,Citywide,Age Group,All age groups,7/2/17,814
Respiratory,Citywide,Citywide,Age Group,All age groups,7/3/17,"1,036"
Respiratory,Citywide,Citywide,Age Group,All age groups,7/4/17,830
Respiratory,Citywide,Citywide,Age Group,All age groups,7/5/17,978
Respiratory,Citywide,Citywide,Age Group,All age groups,7/6/17,922
Respiratory,Citywide,Citywide,Age Group,All age groups,7/7/17,871
Respiratory,Citywide,Citywide,Age Group,All age groups,7/8/17,843
Respiratory,Citywide,Citywide,Age Group,All age groups,7/9/17,889
Respiratory,Citywide,Citywide,Age Group,All age groups,7/10/17,"1,044"
Respiratory,Citywide,Citywide,Age Group,All age groups,7/11/17,952
Respiratory,Citywide,Citywide,Age Group,All age groups,7/12/17,861
Respiratory,Citywide,Citywide,Age Group,All age groups,7/13/17,908
Respiratory,Citywide,Citywide,Age Group,All age groups,7/14/17,831
Respiratory,Citywide,Citywide,Age Group,All age groups,7/15/17,769
Respiratory,Citywide,Citywide,Age Group,All age groups,7/16/17,753
Respiratory,Citywide,Citywide,Age Group,All age groups,7/17/17,"1,025"
Respiratory,Citywide,Citywide,Age Group,All age groups,7/18/17,892
Respiratory,Citywide,Citywide,Age Group,All age groups,7/19/17,842
Respiratory,Citywide,Citywide,Age Group,All age groups,7/20/17,854
Respiratory,Citywide,Citywide,Age Group,All age groups,7/21/17,790
Respiratory,Citywide,Citywide,Age Group,All age groups,7/22/17,732
Respiratory,Citywide,Citywide,Age Group,All age groups,7/23/17,782
Respiratory,Citywide,Citywide,Age Group,All age groups,7/24/17,971
Respiratory,Citywide,Citywide,Age Group,All age groups,7/25/17,866
Respiratory,Citywide,Citywide,Age Group,All age groups,7/26/17,858
Respiratory,Citywide,Citywide,Age Group,All age groups,7/27/17,881
Respiratory,Citywide,Citywide,Age Group,All age groups,7/28/17,861
Respiratory,Citywide,Citywide,Age Group,All age groups,7/29/17,748
Respiratory,Citywide,Citywide,Age Group,All age groups,7/30/17,673
Respiratory,Citywide,Citywide,Age Group,All age groups,7/31/17,904
Respiratory,Citywide,Citywide,Age Group,All age groups,8/1/17,890
Respiratory,Citywide,Citywide,Age Group,All age groups,8/2/17,876
Respiratory,Citywide,Citywide,Age Group,All age groups,8/3/17,872
Respiratory,Citywide,Citywide,Age Group,All age groups,8/4/17,816
Respiratory,Citywide,Citywide,Age Group,All age groups,8/5/17,691
Respiratory,Citywide,Citywide,Age Group,All age groups,8/6/17,809
Respiratory,Citywide,Citywide,Age Group,All age groups,8/7/17,933
Respiratory,Citywide,Citywide,Age Group,All age groups,8/8/17,839
Respiratory,Citywide,Citywide,Age Group,All age groups,8/9/17,876
Respiratory,Citywide,Citywide,Age Group,All age groups,8/10/17,951
Respiratory,Citywide,Citywide,Age Group,All age groups,8/11/17,820
Respiratory,Citywide,Citywide,Age Group,All age groups,8/12/17,761
Respiratory,Citywide,Citywide,Age Group,All age groups,8/13/17,797
Respiratory,Citywide,Citywide,Age Group,All age groups,8/14/17,"1,089"
Respiratory,Citywide,Citywide,Age Group,All age groups,8/15/17,967
Respiratory,Citywide,Citywide,Age Group,All age groups,8/16/17,883
Respiratory,Citywide,Citywide,Age Group,All age groups,8/17/17,878
Respiratory,Citywide,Citywide,Age Group,All age groups,8/18/17,805
Respiratory,Citywide,Citywide,Age Group,All age groups,8/19/17,812
Respiratory,Citywide,Citywide,Age Group,All age groups,8/20/17,881
Respiratory,Citywide,Citywide,Age Group,All age groups,8/21/17,"1,036"
Respiratory,Citywide,Citywide,Age Group,All age groups,8/22/17,998
Respiratory,Citywide,Citywide,Age Group,All age groups,8/23/17,962
Respiratory,Citywide,Citywide,Age Group,All age groups,8/24/17,869
Respiratory,Citywide,Citywide,Age Group,All age groups,8/25/17,902
Respiratory,Citywide,Citywide,Age Group,All age groups,8/26/17,734
Respiratory,Citywide,Citywide,Age Group,All age groups,8/27/17,818
Respiratory,Citywide,Citywide,Age Group,All age groups,8/28/17,"1,043"
Respiratory,Citywide,Citywide,Age Group,All age groups,8/29/17,953
Respiratory,Citywide,Citywide,Age Group,All age groups,8/30/17,871
Respiratory,Citywide,Citywide,Age Group,All age groups,8/31/17,876
Respiratory,Citywide,Citywide,Age Group,All age groups,9/1/17,812
Respiratory,Citywide,Citywide,Age Group,All age groups,9/2/17,772
Respiratory,Citywide,Citywide,Age Group,All age groups,9/3/17,827
Respiratory,Citywide,Citywide,Age Group,All age groups,9/4/17,945
Respiratory,Citywide,Citywide,Age Group,All age groups,9/5/17,"1,051"
Respiratory,Citywide,Citywide,Age Group,All age groups,9/6/17,891
Respiratory,Citywide,Citywide,Age Group,All age groups,9/7/17,"1,011"
Respiratory,Citywide,Citywide,Age Group,All age groups,9/8/17,897
Respiratory,Citywide,Citywide,Age Group,All age groups,9/9/17,901
Respiratory,Citywide,Citywide,Age Group,All age groups,9/10/17,942
Respiratory,Citywide,Citywide,Age Group,All age groups,9/11/17,"1,138"
Respiratory,Citywide,Citywide,Age Group,All age groups,9/12/17,"1,084"
Respiratory,Citywide,Citywide,Age Group,All age groups,9/13/17,"1,037"
Respiratory,Citywide,Citywide,Age Group,All age groups,9/14/17,"1,168"
Respiratory,Citywide,Citywide,Age Group,All age groups,9/15/17,"1,149"
Respiratory,Citywide,Citywide,Age Group,All age groups,9/16/17,996
Respiratory,Citywide,Citywide,Age Group,All age groups,9/17/17,"1,066"
Respiratory,Citywide,Citywide,Age Group,All age groups,9/18/17,"1,373"
Respiratory,Citywide,Citywide,Age Group,All age groups,9/19/17,"1,215"
Respiratory,Citywide,Citywide,Age Group,All age groups,9/20/17,"1,165"
Respiratory,Citywide,Citywide,Age Group,All age groups,9/21/17,"1,150"
Respiratory,Citywide,Citywide,Age Group,All age groups,9/22/17,"1,153"
Respiratory,Citywide,Citywide,Age Group,All age groups,9/23/17,"1,079"
Respiratory,Citywide,Citywide,Age Group,All age groups,9/24/17,"1,091"
Respiratory,Citywide,Citywide,Age Group,All age groups,9/25/17,"1,392"
Respiratory,Citywide,Citywide,Age Group,All age groups,9/26/17,"1,244"
Respiratory,Citywide,Citywide,Age Group,All age groups,9/27/17,"1,125"
Respiratory,Citywide,Citywide,Age Group,All age groups,9/28/17,"1,093"
Respiratory,Citywide,Citywide,Age Group,All age groups,9/29/17,981
Respiratory,Citywide,Citywide,Age Group,All age groups,9/30/17,922
Respiratory,Citywide,Citywide,Age Group,All age groups,10/1/17,956
Respiratory,Citywide,Citywide,Age Group,All age groups,10/2/17,"1,291"
Respiratory,Citywide,Citywide,Age Group,All age groups,10/3/17,"1,161"
Respiratory,Citywide,Citywide,Age Group,All age groups,10/4/17,"1,148"
Respiratory,Citywide,Citywide,Age Group,All age groups,10/5/17,"1,106"
Respiratory,Citywide,Citywide,Age Group,All age groups,10/6/17,"1,102"
Respiratory,Citywide,Citywide,Age Group,All age groups,10/7/17,976
Respiratory,Citywide,Citywide,Age Group,All age groups,10/8/17,"1,035"
Respiratory,Citywide,Citywide,Age Group,All age groups,10/9/17,"1,212"
Respiratory,Citywide,Citywide,Age Group,All age groups,10/10/17,"1,249"
Respiratory,Citywide,Citywide,Age Group,All age groups,10/11/17,"1,158"
Respiratory,Citywide,Citywide,Age Group,All age groups,10/12/17,"1,152"
Respiratory,Citywide,Citywide,Age Group,All age groups,10/13/17,"1,078"
Respiratory,Citywide,Citywide,Age Group,All age groups,10/14/17,943
Respiratory,Citywide,Citywide,Age Group,All age groups,10/15/17,"1,023"
Respiratory,Citywide,Citywide,Age Group,All age groups,10/16/17,"1,219"
Respiratory,Citywide,Citywide,Age Group,All age groups,10/17/17,"1,159"
Respiratory,Citywide,Citywide,Age Group,All age groups,10/18/17,"1,123"
Respiratory,Citywide,Citywide,Age Group,All age groups,10/19/17,"1,206"
Respiratory,Citywide,Citywide,Age Group,All age groups,10/20/17,"1,091"
Respiratory,Citywide,Citywide,Age Group,All age groups,10/21/17,"1,148"
Respiratory,Citywide,Citywide,Age Group,All age groups,10/22/17,"1,149"
Respiratory,Citywide,Citywide,Age Group,All age groups,10/23/17,"1,486"
Respiratory,Citywide,Citywide,Age Group,All age groups,10/24/17,"1,294"
Respiratory,Citywide,Citywide,Age Group,All age groups,10/25/17,"1,331"
Respiratory,Citywide,Citywide,Age Group,All age groups,10/26/17,"1,222"
Respiratory,Citywide,Citywide,Age Group,All age groups,10/27/17,"1,169"
Respiratory,Citywide,Citywide,Age Group,All age groups,10/28/17,"1,100"
Respiratory,Citywide,Citywide,Age Group,All age groups,10/29/17,"1,085"
Respiratory,Citywide,Citywide,Age Group,All age groups,10/30/17,"1,363"
Respiratory,Citywide,Citywide,Age Group,All age groups,10/31/17,"1,193"
Respiratory,Citywide,Citywide,Age Group,All age groups,11/1/17,"1,301"
Respiratory,Citywide,Citywide,Age Group,All age groups,11/2/17,"1,386"
Respiratory,Citywide,Citywide,Age Group,All age groups,11/3/17,"1,402"
Respiratory,Citywide,Citywide,Age Group,All age groups,11/4/17,"1,138"
Respiratory,Citywide,Citywide,Age Group,All age groups,11/5/17,"1,276"
Respiratory,Citywide,Citywide,Age Group,All age groups,11/6/17,"1,544"
Respiratory,Citywide,Citywide,Age Group,All age groups,11/7/17,"1,265"
Respiratory,Citywide,Citywide,Age Group,All age groups,11/8/17,"1,425"
Respiratory,Citywide,Citywide,Age Group,All age groups,11/9/17,"1,401"
Respiratory,Citywide,Citywide,Age Group,All age groups,11/10/17,"1,259"
Respiratory,Citywide,Citywide,Age Group,All age groups,11/11/17,"1,165"
Respiratory,Citywide,Citywide,Age Group,All age groups,11/12/17,"1,277"
Respiratory,Citywide,Citywide,Age Group,All age groups,11/13/17,"1,567"
Respiratory,Citywide,Citywide,Age Group,All age groups,11/14/17,"1,484"
Respiratory,Citywide,Citywide,Age Group,All age groups,11/15/17,"1,460"
Respiratory,Citywide,Citywide,Age Group,All age groups,11/16/17,"1,342"
Respiratory,Citywide,Citywide,Age Group,All age groups,11/17/17,"1,318"
Respiratory,Citywide,Citywide,Age Group,All age groups,11/18/17,"1,327"
Respiratory,Citywide,Citywide,Age Group,All age groups,11/19/17,"1,278"
Respiratory,Citywide,Citywide,Age Group,All age groups,11/20/17,"1,579"
Respiratory,Citywide,Citywide,Age Group,All age groups,11/21/17,"1,437"
Respiratory,Citywide,Citywide,Age Group,All age groups,11/22/17,"1,331"
Respiratory,Citywide,Citywide,Age Group,All age groups,11/23/17,"1,003"
Respiratory,Citywide,Citywide,Age Group,All age groups,11/24/17,"1,555"
Respiratory,Citywide,Citywide,Age Group,All age groups,11/25/17,"1,485"
Respiratory,Citywide,Citywide,Age Group,All age groups,11/26/17,"1,546"
Respiratory,Citywide,Citywide,Age Group,All age groups,11/27/17,"1,815"
Respiratory,Citywide,Citywide,Age Group,All age groups,11/28/17,"1,725"
Respiratory,Citywide,Citywide,Age Group,All age groups,11/29/17,"1,590"
Respiratory,Citywide,Citywide,Age Group,All age groups,11/30/17,"1,386"
Respiratory,Citywide,Citywide,Age Group,All age groups,12/1/17,"1,288"
Respiratory,Citywide,Citywide,Age Group,All age groups,12/2/17,"1,324"
Respiratory,Citywide,Citywide,Age Group,All age groups,12/3/17,"1,420"
Respiratory,Citywide,Citywide,Age Group,All age groups,12/4/17,"1,842"
Respiratory,Citywide,Citywide,Age Group,All age groups,12/5/17,"1,635"
Respiratory,Citywide,Citywide,Age Group,All age groups,12/6/17,"1,582"
Respiratory,Citywide,Citywide,Age Group,All age groups,12/7/17,"1,566"
Respiratory,Citywide,Citywide,Age Group,All age groups,12/8/17,"1,411"
Respiratory,Citywide,Citywide,Age Group,All age groups,12/9/17,"1,137"
Respiratory,Citywide,Citywide,Age Group,All age groups,12/10/17,"1,404"
Respiratory,Citywide,Citywide,Age Group,All age groups,12/11/17,"1,750"
Respiratory,Citywide,Citywide,Age Group,All age groups,12/12/17,"1,699"
Respiratory,Citywide,Citywide,Age Group,All age groups,12/13/17,"1,412"
Respiratory,Citywide,Citywide,Age Group,All age groups,12/14/17,"1,419"
Respiratory,Citywide,Citywide,Age Group,All age groups,12/15/17,"1,402"
Respiratory,Citywide,Citywide,Age Group,All age groups,12/16/17,"1,363"
Respiratory,Citywide,Citywide,Age Group,All age groups,12/17/17,"1,373"
Respiratory,Citywide,Citywide,Age Group,All age groups,12/18/17,"1,874"
Respiratory,Citywide,Citywide,Age Group,All age groups,12/19/17,"1,750"
Respiratory,Citywide,Citywide,Age Group,All age groups,12/20/17,"1,607"
Respiratory,Citywide,Citywide,Age Group,All age groups,12/21/17,"1,555"
Respiratory,Citywide,Citywide,Age Group,All age groups,12/22/17,"1,483"
Respiratory,Citywide,Citywide,Age Group,All age groups,12/23/17,"1,396"
Respiratory,Citywide,Citywide,Age Group,All age groups,12/24/17,"1,352"
Respiratory,Citywide,Citywide,Age Group,All age groups,12/25/17,"1,501"
Respiratory,Citywide,Citywide,Age Group,All age groups,12/26/17,"1,970"
Respiratory,Citywide,Citywide,Age Group,All age groups,12/27/17,"1,856"
Respiratory,Citywide,Citywide,Age Group,All age groups,12/28/17,"1,666"
Respiratory,Citywide,Citywide,Age Group,All age groups,12/29/17,"1,663"
Respiratory,Citywide,Citywide,Age Group,All age groups,12/30/17,"1,609"
Respiratory,Citywide,Citywide,Age Group,All age groups,12/31/17,"1,416"
Respiratory,Citywide,Citywide,Age Group,All age groups,1/1/18,"1,637"
Respiratory,Citywide,Citywide,Age Group,All age groups,1/2/18,"2,143"
Respiratory,Citywide,Citywide,Age Group,All age groups,1/3/18,"1,997"
Respiratory,Citywide,Citywide,Age Group,All age groups,1/4/18,"1,119"
Respiratory,Citywide,Citywide,Age Group,All age groups,1/5/18,"1,648"
Respiratory,Citywide,Citywide,Age Group,All age groups,1/6/18,"1,539"
Respiratory,Citywide,Citywide,Age Group,All age groups,1/7/18,"1,736"
Respiratory,Citywide,Citywide,Age Group,All age groups,1/8/18,"2,016"
Respiratory,Citywide,Citywide,Age Group,All age groups,1/9/18,"1,951"
Respiratory,Citywide,Citywide,Age Group,All age groups,1/10/18,"1,809"
Respiratory,Citywide,Citywide,Age Group,All age groups,1/11/18,"1,944"
Respiratory,Citywide,Citywide,Age Group,All age groups,1/12/18,"1,825"
Respiratory,Citywide,Citywide,Age Group,All age groups,1/13/18,"1,624"
Respiratory,Citywide,Citywide,Age Group,All age groups,1/14/18,"1,667"
Respiratory,Citywide,Citywide,Age Group,All age groups,1/15/18,"1,913"
Respiratory,Citywide,Citywide,Age Group,All age groups,1/16/18,"2,114"
Respiratory,Citywide,Citywide,Age Group,All age groups,1/17/18,"1,895"
Respiratory,Citywide,Citywide,Age Group,All age groups,1/18/18,"1,963"
Respiratory,Citywide,Citywide,Age Group,All age groups,1/19/18,"1,957"
Respiratory,Citywide,Citywide,Age Group,All age groups,1/20/18,"1,920"
Respiratory,Citywide,Citywide,Age Group,All age groups,1/21/18,"2,046"
Respiratory,Citywide,Citywide,Age Group,All age groups,1/22/18,"2,453"
Respiratory,Citywide,Citywide,Age Group,All age groups,1/23/18,"2,237"
Respiratory,Citywide,Citywide,Age Group,All age groups,1/24/18,"2,158"
Respiratory,Citywide,Citywide,Age Group,All age groups,1/25/18,"2,127"
Respiratory,Citywide,Citywide,Age Group,All age groups,1/26/18,"2,076"
Respiratory,Citywide,Citywide,Age Group,All age groups,1/27/18,"1,968"
Respiratory,Citywide,Citywide,Age Group,All age groups,1/28/18,"2,115"
Respiratory,Citywide,Citywide,Age Group,All age groups,1/29/18,"2,626"
Respiratory,Citywide,Citywide,Age Group,All age groups,1/30/18,"2,421"
Respiratory,Citywide,Citywide,Age Group,All age groups,1/31/18,"2,264"
Respiratory,Citywide,Citywide,Age Group,All age groups,2/1/18,"2,268"
Respiratory,Citywide,Citywide,Age Group,All age groups,2/2/18,"2,014"
Respiratory,Citywide,Citywide,Age Group,All age groups,2/3/18,"1,984"
Respiratory,Citywide,Citywide,Age Group,All age groups,2/4/18,"2,004"
Respiratory,Citywide,Citywide,Age Group,All age groups,2/5/18,"2,718"
Respiratory,Citywide,Citywide,Age Group,All age groups,2/6/18,"2,967"
Respiratory,Citywide,Citywide,Age Group,All age groups,2/7/18,"2,401"
Respiratory,Citywide,Citywide,Age Group,All age groups,2/8/18,"2,268"
Respiratory,Citywide,Citywide,Age Group,All age groups,2/9/18,"2,181"
Respiratory,Citywide,Citywide,Age Group,All age groups,2/10/18,"2,172"
Respiratory,Citywide,Citywide,Age Group,All age groups,2/11/18,"2,336"
Respiratory,Citywide,Citywide,Age Group,All age groups,2/12/18,"2,973"
Respiratory,Citywide,Citywide,Age Group,All age groups,2/13/18,"2,680"
Respiratory,Citywide,Citywide,Age Group,All age groups,2/14/18,"2,310"
Respiratory,Citywide,Citywide,Age Group,All age groups,2/15/18,"2,297"
Respiratory,Citywide,Citywide,Age Group,All age groups,2/16/18,"2,132"
Respiratory,Citywide,Citywide,Age Group,All age groups,2/17/18,"1,874"
Respiratory,Citywide,Citywide,Age Group,All age groups,2/18/18,"1,950"
Respiratory,Citywide,Citywide,Age Group,All age groups,2/19/18,"2,210"
Respiratory,Citywide,Citywide,Age Group,All age groups,2/20/18,"2,080"
Respiratory,Citywide,Citywide,Age Group,All age groups,2/21/18,"1,792"
Respiratory,Citywide,Citywide,Age Group,All age groups,2/22/18,"1,665"
Respiratory,Citywide,Citywide,Age Group,All age groups,2/23/18,"1,483"
Respiratory,Citywide,Citywide,Age Group,All age groups,2/24/18,"1,361"
Respiratory,Citywide,Citywide,Age Group,All age groups,2/25/18,"1,350"
Respiratory,Citywide,Citywide,Age Group,All age groups,2/26/18,"1,686"
Respiratory,Citywide,Citywide,Age Group,All age groups,2/27/18,"1,485"
Respiratory,Citywide,Citywide,Age Group,All age groups,2/28/18,"1,385"
Respiratory,Citywide,Citywide,Age Group,All age groups,3/1/18,"1,363"
Respiratory,Citywide,Citywide,Age Group,All age groups,3/2/18,"1,040"
Respiratory,Citywide,Citywide,Age Group,All age groups,3/3/18,"1,158"
Respiratory,Citywide,Citywide,Age Group,All age groups,3/4/18,"1,193"
Respiratory,Citywide,Citywide,Age Group,All age groups,3/5/18,"1,457"
Respiratory,Citywide,Citywide,Age Group,All age groups,3/6/18,"1,361"
Respiratory,Citywide,Citywide,Age Group,All age groups,3/7/18,933
Respiratory,Citywide,Citywide,Age Group,All age groups,3/8/18,"1,221"
Respiratory,Citywide,Citywide,Age Group,All age groups,3/9/18,"1,223"
Respiratory,Citywide,Citywide,Age Group,All age groups,3/10/18,"1,062"
Respiratory,Citywide,Citywide,Age Group,All age groups,3/11/18,"1,077"
Respiratory,Citywide,Citywide,Age Group,All age groups,3/12/18,"1,483"
Respiratory,Citywide,Citywide,Age Group,All age groups,3/13/18,"1,144"
Respiratory,Citywide,Citywide,Age Group,All age groups,3/14/18,"1,300"
Respiratory,Citywide,Citywide,Age Group,All age groups,3/15/18,"1,179"
Respiratory,Citywide,Citywide,Age Group,All age groups,3/16/18,"1,183"
Respiratory,Citywide,Citywide,Age Group,All age groups,3/17/18,"1,017"
Respiratory,Citywide,Citywide,Age Group,All age groups,3/18/18,"1,080"
Respiratory,Citywide,Citywide,Age Group,All age groups,3/19/18,"1,495"
Respiratory,Citywide,Citywide,Age Group,All age groups,3/20/18,"1,373"
Respiratory,Citywide,Citywide,Age Group,All age groups,3/21/18,871
Respiratory,Citywide,Citywide,Age Group,All age groups,3/22/18,"1,205"
Respiratory,Citywide,Citywide,Age Group,All age groups,3/23/18,"1,227"
Respiratory,Citywide,Citywide,Age Group,All age groups,3/24/18,"1,043"
Respiratory,Citywide,Citywide,Age Group,All age groups,3/25/18,"1,084"
